match_id,batter,runs,impact,balls,avg_pressure
1136619,Shubman Gill,30,56.9,20,2.6
1136619,WP Saha,35,35.0,27,0.0
1136619,YK Pathan,3,4.2,7,1.4285714285714286
1136620,AT Rayudu,16,20.5,19,0.631578947368421
1136620,CR Brathwaite,21,33.60000000000001,11,2.0
1136620,DJ Hooda,3,3.9000000000000004,4,1.25
1136620,F du Plessis,10,13.0,11,1.0
1136620,KS Williamson,47,47.0,36,0.0
1136620,S Dhawan,26,26.0,25,0.0
1136620,SK Raina,32,41.300000000000004,24,0.9166666666666666
1136620,SP Goswami,5,5.0,5,0.0
1136620,SR Watson,117,142.20000000000002,57,0.85
1136620,Shakib Al Hasan,23,23.3,15,0.13333333333333333
1136620,YK Pathan,45,55.2,25,0.8888888888888888
1175356,AB de Villiers,9,9.0,10,0.0
1175356,AT Rayudu,28,28.0,42,0.0
1175356,C de Grandhomme,4,5.2,6,1.0
1175356,KM Jadhav,13,13.9,19,0.2
1175356,MM Ali,9,9.0,8,0.0
1175356,Mohammed Siraj,0,0.0,1,2.0
1175356,Navdeep Saini,2,2.6,3,1.0
1175356,PA Patel,29,33.5,35,0.5714285714285714
1175356,RA Jadeja,6,6.9,15,0.8235294117647058
1175356,S Dube,2,2.0,5,0.2
1175356,SK Raina,19,19.0,21,0.0
1175356,SO Hetmyer,0,0.0,2,0.0
1175356,SR Watson,0,0.0,10,0.0
1175356,UT Yadav,1,1.6,10,1.7
1175356,V Kohli,6,6.0,12,0.0
1175356,YS Chahal,4,5.2,12,1.0
1175357,AD Russell,49,77.5,19,1.8
1175357,CA Lynn,7,9.100000000000001,11,1.0
1175357,DA Warner,85,87.4,53,0.07272727272727272
1175357,JM Bairstow,39,39.0,35,0.0
1175357,KD Karthik,2,2.6,4,1.0
1175357,MK Pandey,8,10.4,5,1.0
1175357,N Rana,68,89.60000000000001,47,1.0612244897959184
1175357,RV Uthappa,35,45.5,27,1.0
1175357,Shubman Gill,18,25.200000000000003,10,1.8
1175357,V Shankar,40,48.400000000000006,24,0.7083333333333334
1175357,YK Pathan,1,1.3,4,1.0
1175358,AR Patel,4,6.4,2,2.0
1175358,BCJ Cutting,3,6.0,4,3.0
1175358,CA Ingram,47,47.0,32,0.0
1175358,HH Pandya,0,0.0,2,1.5
1175358,KA Pollard,21,27.3,13,1.0
1175358,KH Pandya,32,51.2,15,2.0
1175358,KMA Paul,3,3.9000000000000004,5,1.1666666666666667
1175358,MJ McClenaghan,10,20.0,8,3.0
1175358,PP Shaw,7,7.0,6,0.0
1175358,Q de Kock,27,35.1,16,1.0
1175358,R Tewatia,9,14.4,4,2.0
1175358,RG Sharma,14,18.2,13,1.0
1175358,RR Pant,78,108.9,27,1.1785714285714286
1175358,Rasikh Salam,5,10.0,4,3.0
1175358,S Dhawan,43,43.0,36,0.027777777777777776
1175358,SA Yadav,2,2.6,6,1.0
1175358,SS Iyer,16,16.0,10,0.0
1175358,Yuvraj Singh,53,84.4,35,1.85
1175359,AM Rahane,27,33.300000000000004,20,0.75
1175359,BA Stokes,6,9.600000000000001,2,2.5
1175359,CH Gayle,79,83.2,47,0.11538461538461539
1175359,DS Kulkarni,5,10.0,3,3.0
1175359,JC Archer,2,4.0,2,3.0
1175359,JC Buttler,69,81.60000000000001,43,0.7441860465116279
1175359,JD Unadkat,1,2.0,2,3.0
1175359,K Gowtham,3,6.0,4,3.0
1175359,KL Rahul,4,4.0,4,0.0
1175359,MA Agarwal,22,22.0,24,0.0
1175359,Mandeep Singh,5,6.5,2,1.0
1175359,N Pooran,12,15.6,14,1.0
1175359,RA Tripathi,1,1.6,4,2.8
1175359,S Gopal,1,2.0,1,3.0
1175359,SN Khan,46,52.0,29,0.3333333333333333
1175359,SPD Smith,20,27.200000000000003,16,1.3529411764705883
1175359,SV Samson,30,41.7,25,1.16
1175360,AR Patel,9,14.4,9,2.0
1175360,AT Rayudu,5,5.0,5,0.0
1175360,CA Ingram,2,2.6,2,1.0
1175360,DJ Bravo,4,5.2,3,1.0
1175360,KM Jadhav,27,28.5,34,0.20588235294117646
1175360,KMA Paul,0,0.0,4,1.25
1175360,MS Dhoni,32,38.0,35,0.5277777777777778
1175360,PP Shaw,24,24.0,16,0.0
1175360,R Tewatia,11,17.6,9,2.0
1175360,RR Pant,25,25.0,13,0.125
1175360,S Dhawan,51,53.4,47,0.1702127659574468
1175360,SK Raina,30,30.0,16,0.0
1175360,SR Watson,44,44.0,26,0.0
1175360,SS Iyer,18,18.0,20,0.0
1175361,AD Russell,48,62.400000000000006,17,1.0
1175361,CA Lynn,10,10.0,10,0.0
1175361,CH Gayle,20,26.0,13,1.0
1175361,DA Miller,59,83.60000000000001,40,1.3658536585365855
1175361,KD Karthik,1,1.3,1,1.0
1175361,KL Rahul,1,1.3,5,1.0
1175361,MA Agarwal,58,75.4,34,1.027027027027027
1175361,Mandeep Singh,33,52.800000000000004,15,2.0
1175361,N Rana,63,63.0,34,0.0
1175361,RV Uthappa,67,73.3,50,0.2549019607843137
1175361,SN Khan,13,16.9,13,1.0
1175361,SP Narine,24,24.0,9,0.0
1175362,AB de Villiers,70,103.30000000000001,41,1.4523809523809523
1175362,C de Grandhomme,2,3.2,7,2.125
1175362,HH Pandya,32,51.2,14,2.0
1175362,JJ Bumrah,0,0.0,1,2.0
1175362,KA Pollard,5,5.6,6,0.7142857142857143
1175362,KH Pandya,1,1.3,2,1.5
1175362,M Markande,6,9.600000000000001,5,2.0
1175362,MJ McClenaghan,1,1.6,4,2.0
1175362,MM Ali,13,16.900000000000002,7,1.0
1175362,PA Patel,31,38.2,22,0.9090909090909091
1175362,Q de Kock,23,23.0,20,0.0
1175362,RG Sharma,48,48.0,33,0.0
1175362,S Dube,9,18.0,5,3.0
1175362,SA Yadav,38,38.6,24,0.08
1175362,SO Hetmyer,5,7.4,6,1.6666666666666667
1175362,V Kohli,46,59.5,32,0.9696969696969697
1175362,Yuvraj Singh,23,23.0,12,0.0
1175363,AM Rahane,70,72.1,49,0.061224489795918366
1175363,BA Stokes,16,20.8,9,1.0
1175363,DA Warner,69,85.2,37,0.7894736842105263
1175363,JC Buttler,5,5.0,8,0.0
1175363,JM Bairstow,45,51.9,28,0.5357142857142857
1175363,KS Williamson,14,14.0,10,0.1
1175363,MK Pandey,1,1.3,4,0.6
1175363,Rashid Khan,15,24.0,8,2.0
1175363,SV Samson,102,117.3,55,0.3333333333333333
1175363,V Shankar,35,35.3,15,0.13333333333333333
1175363,YK Pathan,16,25.6,12,2.0
1175364,CH Gayle,40,49.900000000000006,24,0.88
1175364,DA Miller,15,18.0,10,0.6923076923076923
1175364,HH Pandya,31,43.6,19,1.45
1175364,KA Pollard,7,8.5,9,0.7777777777777778
1175364,KH Pandya,10,16.0,5,2.0
1175364,KL Rahul,71,88.4,57,0.9137931034482759
1175364,MA Agarwal,43,55.900000000000006,21,1.0
1175364,MJ McClenaghan,0,0.0,2,2.0
1175364,Q de Kock,60,60.0,39,0.0
1175364,RG Sharma,32,32.0,18,0.0
1175364,SA Yadav,11,11.0,6,0.0
1175364,Yuvraj Singh,18,18.0,22,0.0
1175365,AD Russell,66,93.0,31,1.21875
1175365,CA Ingram,10,13.700000000000001,7,1.2857142857142858
1175365,CA Lynn,20,20.0,18,0.0
1175365,GH Vihari,2,2.6,3,1.6666666666666667
1175365,KD Karthik,51,65.4,37,1.0789473684210527
1175365,Kuldeep Yadav,10,16.0,5,2.0
1175365,N Rana,1,1.0,2,0.0
1175365,NS Naik,7,7.0,16,0.0
1175365,PP Chawla,12,19.200000000000003,5,2.0
1175365,PP Shaw,99,126.9,55,0.9464285714285714
1175365,RR Pant,17,18.8,19,0.631578947368421
1175365,RV Uthappa,13,13.0,8,0.0
1175365,S Dhawan,16,20.8,8,1.0
1175365,SS Iyer,47,57.5,34,0.8611111111111112
1175365,Shubman Gill,4,4.6,5,0.2
1175366,AB de Villiers,1,1.3,2,1.0
1175366,C de Grandhomme,37,61.6,32,2.28125
1175366,DA Warner,100,110.8,55,0.2909090909090909
1175366,JM Bairstow,114,118.5,56,0.08771929824561403
1175366,MM Ali,2,2.6,8,1.0
1175366,Mohammed Siraj,3,6.0,8,3.0
1175366,P Ray Barman,19,30.400000000000002,24,2.04
1175366,PA Patel,11,14.3,8,1.0
1175366,S Dube,5,8.0,7,2.0
1175366,SO Hetmyer,9,11.700000000000001,9,1.0
1175366,UT Yadav,14,28.0,9,3.0
1175366,V Kohli,3,3.9000000000000004,10,1.0
1175366,V Shankar,9,11.700000000000001,3,1.0
1175366,YK Pathan,6,7.800000000000001,6,1.0
1175366,YS Chahal,1,2.0,3,3.0
1175367,AM Rahane,0,0.0,2,0.0
1175367,AT Rayudu,1,1.0,8,0.0
1175367,BA Stokes,46,80.0,26,2.076923076923077
1175367,DJ Bravo,27,32.1,16,0.6470588235294118
1175367,JC Archer,24,48.0,11,3.0
1175367,JC Buttler,6,7.800000000000001,7,1.0
1175367,K Gowtham,9,17.6,8,2.75
1175367,KM Jadhav,8,8.0,3,0.0
1175367,MS Dhoni,75,95.10000000000001,46,0.6122448979591837
1175367,RA Jadeja,8,12.8,3,2.0
1175367,RA Tripathi,39,50.7,24,1.0
1175367,S Gopal,0,0.0,3,3.0
1175367,SK Raina,36,36.0,32,0.0
1175367,SPD Smith,28,36.4,30,1.0303030303030303
1175367,SR Watson,13,13.0,13,0.0
1175367,SV Samson,8,10.4,10,1.0
1175368,Avesh Khan,4,8.0,3,3.0
1175368,CA Ingram,38,39.5,29,0.3448275862068966
1175368,CH Morris,0,0.0,1,2.0
1175368,DA Miller,43,44.5,30,0.12121212121212122
1175368,GC Viljoen,1,1.6,3,2.0
1175368,GH Vihari,2,3.2,5,2.6
1175368,HV Patel,0,0.0,2,2.6666666666666665
1175368,K Rabada,0,0.0,1,3.0
1175368,KL Rahul,15,15.0,11,0.0
1175368,M Ashwin,1,1.6,2,2.0
1175368,MA Agarwal,6,6.0,9,0.0
1175368,Mandeep Singh,29,43.7,21,1.4090909090909092
1175368,Mohammed Shami,0,0.0,1,2.0
1175368,PP Shaw,0,0.0,1,0.0
1175368,R Ashwin,3,4.800000000000001,4,2.0
1175368,RR Pant,39,43.2,26,0.2692307692307692
1175368,S Dhawan,30,30.0,25,0.0
1175368,S Lamichhane,0,0.0,1,3.0
1175368,SM Curran,20,20.0,10,0.0
1175368,SN Khan,39,39.0,29,0.0
1175368,SS Iyer,28,28.0,22,0.0
1175369,AB de Villiers,13,13.0,9,0.0
1175369,AM Rahane,22,22.0,20,0.0
1175369,BA Stokes,1,1.3,2,1.0
1175369,JC Buttler,59,59.0,43,0.0
1175369,MM Ali,18,23.400000000000002,9,1.0
1175369,MP Stoinis,31,36.1,28,0.42857142857142855
1175369,PA Patel,67,71.5,41,0.21951219512195122
1175369,RA Tripathi,34,41.5,23,0.75
1175369,SO Hetmyer,1,1.0,9,0.0
1175369,SPD Smith,38,42.5,31,0.34375
1175369,V Kohli,23,23.0,25,0.0
1175370,AT Rayudu,0,0.0,1,0.0
1175370,DJ Bravo,8,16.0,9,2.7
1175370,DL Chahar,7,14.0,7,3.0
1175370,HH Pandya,25,39.7,8,1.7777777777777777
1175370,KA Pollard,17,27.200000000000003,7,2.0
1175370,KH Pandya,42,45.6,32,0.1875
1175370,KM Jadhav,58,83.1,54,1.3035714285714286
1175370,MM Sharma,0,0.0,2,3.0
1175370,MS Dhoni,12,15.6,21,1.0
1175370,Q de Kock,4,4.0,7,0.0
1175370,RA Jadeja,1,1.3,2,1.5
1175370,RG Sharma,13,13.0,18,0.0
1175370,SA Yadav,59,64.7,43,0.2558139534883721
1175370,SK Raina,16,19.0,15,0.8125
1175370,SN Thakur,12,24.0,5,3.0
1175370,SR Watson,5,5.0,6,0.0
1175370,Yuvraj Singh,4,4.0,6,0.0
1175371,AR Patel,23,36.800000000000004,13,2.0
1175371,CA Ingram,5,5.0,8,0.1111111111111111
1175371,CH Morris,17,25.700000000000003,15,1.5625
1175371,DA Warner,10,10.0,18,0.0
1175371,DJ Hooda,10,10.9,11,0.36363636363636365
1175371,JM Bairstow,48,48.0,28,0.0
1175371,K Rabada,3,4.800000000000001,4,2.0
1175371,MK Pandey,10,10.0,13,0.0
1175371,Mohammad Nabi,17,27.200000000000003,9,2.0
1175371,PP Shaw,11,11.0,11,0.0
1175371,R Tewatia,5,5.0,7,0.0
1175371,RR Pant,5,5.0,7,0.0
1175371,S Dhawan,12,12.0,14,0.0
1175371,SS Iyer,43,47.2,41,0.2926829268292683
1175371,V Shankar,16,16.0,21,0.0
1175371,YK Pathan,9,12.3,11,1.3636363636363635
1175372,AB de Villiers,63,67.8,32,0.20588235294117646
1175372,AD Russell,48,89.2,13,2.625
1175372,CA Lynn,43,55.900000000000006,31,1.0
1175372,KD Karthik,19,28.300000000000004,15,1.5333333333333334
1175372,MM Ali,0,0.0,2,1.0
1175372,MP Stoinis,28,36.400000000000006,13,1.0
1175372,N Rana,37,49.300000000000004,23,1.1304347826086956
1175372,PA Patel,25,25.0,24,0.0
1175372,RV Uthappa,33,42.9,25,1.0
1175372,SP Narine,10,13.0,8,1.0
1175372,Shubman Gill,3,5.6,3,2.6666666666666665
1175372,V Kohli,84,88.8,49,0.1836734693877551
1178393,AT Rayudu,21,25.200000000000003,15,0.6666666666666666
1178393,CH Gayle,5,5.0,7,0.0
1178393,DA Miller,6,9.600000000000001,5,2.0
1178393,F du Plessis,54,54.0,38,0.0
1178393,KL Rahul,55,62.800000000000004,47,0.6382978723404256
1178393,MA Agarwal,0,0.0,2,0.0
1178393,MS Dhoni,37,47.800000000000004,23,0.88
1178393,Mandeep Singh,1,2.0,1,3.0
1178393,SK Raina,17,17.0,20,0.0
1178393,SM Curran,0,0.0,1,3.0
1178393,SN Khan,67,81.10000000000001,59,0.8333333333333334
1178393,SR Watson,26,26.0,24,0.0
1178394,B Kumar,2,4.0,6,3.0
1178394,DA Warner,15,15.0,13,0.0
1178394,DJ Hooda,20,25.5,24,1.2307692307692308
1178394,HH Pandya,14,20.6,14,1.4285714285714286
1178394,Ishan Kishan,17,17.0,21,0.047619047619047616
1178394,JM Bairstow,16,16.0,10,0.0
1178394,KA Pollard,46,71.2,26,1.6071428571428572
1178394,KH Pandya,6,6.0,13,0.0
1178394,MK Pandey,16,16.0,21,0.0
1178394,Mohammad Nabi,11,17.0,14,2.0714285714285716
1178394,Q de Kock,19,19.0,18,0.0
1178394,RD Chahar,10,16.0,7,2.0
1178394,RG Sharma,11,11.0,14,0.0
1178394,Rashid Khan,0,0.0,1,3.0
1178394,S Kaul,0,0.0,1,3.0
1178394,SA Yadav,7,7.0,8,0.0
1178394,Sandeep Sharma,5,10.0,2,3.0
1178394,V Shankar,5,5.0,10,0.0
1178394,YK Pathan,0,0.0,4,0.25
1178395,AB de Villiers,17,17.0,16,0.0
1178395,AD Nath,19,24.4,12,0.9166666666666666
1178395,AR Patel,4,6.4,1,2.0
1178395,CA Ingram,22,22.0,21,0.0
1178395,CH Morris,0,0.0,3,1.3333333333333333
1178395,MM Ali,32,32.0,18,0.0
1178395,MP Stoinis,15,15.0,17,0.0
1178395,Mohammed Siraj,1,1.6,5,2.0
1178395,P Negi,0,0.0,1,2.0
1178395,PA Patel,9,9.0,9,0.0
1178395,PP Shaw,28,28.0,22,0.0
1178395,R Tewatia,1,1.6,2,2.0
1178395,RR Pant,18,22.8,14,0.8571428571428571
1178395,S Dhawan,0,0.0,1,0.0
1178395,SS Iyer,67,69.7,50,0.14545454545454545
1178395,TG Southee,9,14.4,9,2.0
1178395,V Kohli,41,45.5,33,0.21212121212121213
1178395,YS Chahal,1,1.6,1,2.0
1178396,AM Rahane,5,5.0,7,0.0
1178396,BA Stokes,7,9.1,14,1.0
1178396,CA Lynn,50,50.0,32,0.0
1178396,JC Buttler,37,37.0,34,0.0
1178396,RA Tripathi,6,6.3,8,0.375
1178396,RV Uthappa,26,26.0,16,0.0
1178396,SP Narine,47,47.0,25,0.0
1178396,SPD Smith,73,79.9,59,0.26229508196721313
1178396,Shubman Gill,6,6.0,10,0.0
1178397,CH Gayle,16,16.0,14,0.0
1178397,DA Miller,1,1.3,3,1.0
1178397,DA Warner,70,78.7,62,0.2698412698412698
1178397,DJ Hooda,14,18.200000000000003,3,1.0
1178397,JM Bairstow,1,1.0,6,0.0
1178397,KL Rahul,71,76.4,53,0.24528301886792453
1178397,MA Agarwal,55,59.5,43,0.18604651162790697
1178397,MK Pandey,19,23.5,15,0.6666666666666666
1178397,Mandeep Singh,2,2.9000000000000004,3,1.6666666666666667
1178397,Mohammad Nabi,12,12.0,7,0.0
1178397,SM Curran,5,8.0,3,2.0
1178397,V Shankar,26,26.0,27,0.0
1178398,AD Russell,50,74.0,44,1.4782608695652173
1178398,AT Rayudu,21,21.0,31,0.0
1178398,CA Lynn,0,0.0,5,0.0
1178398,F du Plessis,43,47.800000000000004,45,0.21739130434782608
1178398,HF Gurney,1,1.6,5,2.0
1178398,KD Karthik,19,19.0,21,0.047619047619047616
1178398,KM Jadhav,8,9.2,8,0.75
1178398,Kuldeep Yadav,0,0.0,1,2.0
1178398,M Prasidh Krishna,0,0.0,2,2.0
1178398,N Rana,0,0.0,3,0.0
1178398,PP Chawla,8,10.4,13,1.1538461538461537
1178398,RV Uthappa,11,11.0,9,0.0
1178398,SK Raina,14,14.0,13,0.0
1178398,SP Narine,6,6.0,5,0.0
1178398,SR Watson,17,17.0,9,0.0
1178398,Shubman Gill,9,9.9,12,0.25
1178399,AS Joseph,15,29.2,13,2.8461538461538463
1178399,CH Gayle,63,63.0,36,0.0
1178399,DA Miller,7,7.0,8,0.0
1178399,HH Pandya,19,24.700000000000003,13,1.1333333333333333
1178399,Ishan Kishan,7,9.1,10,1.0
1178399,KA Pollard,83,133.3,31,1.8181818181818181
1178399,KH Pandya,1,2.0,2,3.0
1178399,KK Nair,5,6.5,6,1.0
1178399,KL Rahul,100,112.9,64,0.2878787878787879
1178399,Mandeep Singh,7,9.1,3,1.0
1178399,Q de Kock,24,31.200000000000003,23,1.0
1178399,RD Chahar,1,2.0,1,3.0
1178399,SA Yadav,21,27.3,15,1.0
1178399,SD Lad,15,19.5,13,1.0
1178399,SM Curran,8,10.4,3,1.0
1178400,AM Rahane,14,14.0,11,0.0
1178400,AT Rayudu,57,71.7,47,0.9166666666666666
1178400,BA Stokes,28,40.0,26,1.2592592592592593
1178400,F du Plessis,7,7.0,10,0.0
1178400,JC Archer,13,20.8,12,2.0
1178400,JC Buttler,23,23.0,10,0.0
1178400,KM Jadhav,1,1.0,6,0.16666666666666666
1178400,MJ Santner,10,17.6,3,2.75
1178400,MS Dhoni,58,88.2,43,1.6136363636363635
1178400,R Parag,16,20.8,14,1.0
1178400,RA Jadeja,9,18.0,4,3.0
1178400,RA Tripathi,10,10.0,12,0.0
1178400,S Gopal,19,30.400000000000002,7,2.0
1178400,SK Raina,4,4.0,4,0.0
1178400,SPD Smith,15,15.0,22,0.045454545454545456
1178400,SR Watson,0,0.0,4,0.0
1178400,SV Samson,6,6.0,6,0.0
1178401,AD Russell,45,65.4,21,1.2727272727272727
1178401,CA Ingram,14,18.2,6,1.0
1178401,CR Brathwaite,6,9.600000000000001,7,2.0
1178401,JL Denly,0,0.0,1,0.0
1178401,KD Karthik,2,2.0,3,0.6666666666666666
1178401,Kuldeep Yadav,2,3.2,2,2.0
1178401,N Rana,11,11.0,12,0.0
1178401,PP Chawla,14,22.400000000000002,6,2.0
1178401,PP Shaw,14,17.900000000000002,7,0.7142857142857143
1178401,RR Pant,46,52.6,31,0.5625
1178401,RV Uthappa,28,28.0,30,0.0
1178401,S Dhawan,97,108.4,63,0.5
1178401,SS Iyer,6,6.0,6,0.0
1178401,Shubman Gill,65,65.0,39,0.0
1178402,AM Rahane,37,48.1,21,1.0
1178402,HH Pandya,28,39.400000000000006,11,1.4615384615384615
1178402,Ishan Kishan,5,6.5,3,1.3333333333333333
1178402,JC Buttler,89,101.0,43,0.6590909090909091
1178402,K Gowtham,0,0.0,1,2.0
1178402,KA Pollard,6,6.9,12,0.3333333333333333
1178402,LS Livingstone,1,1.3,2,1.5
1178402,Q de Kock,81,87.3,52,0.24528301886792453
1178402,RA Tripathi,1,1.3,2,1.0
1178402,RG Sharma,47,47.0,32,0.0
1178402,S Gopal,13,20.8,7,2.0
1178402,SA Yadav,16,16.0,10,0.0
1178402,SPD Smith,12,14.4,15,0.8
1178402,SV Samson,31,34.6,26,0.5555555555555556
1178403,AB de Villiers,59,68.9,38,0.4473684210526316
1178403,CH Gayle,99,108.9,64,0.29411764705882354
1178403,KL Rahul,18,18.0,15,0.0
1178403,MA Agarwal,15,15.0,9,0.0
1178403,MP Stoinis,28,43.0,16,1.875
1178403,Mandeep Singh,18,22.5,16,0.7647058823529411
1178403,PA Patel,19,19.0,9,0.0
1178403,SM Curran,1,1.0,3,0.0
1178403,SN Khan,15,15.0,13,0.0
1178403,V Kohli,67,68.2,53,0.12962962962962962
1178404,AD Russell,10,10.0,4,0.25
1178404,AT Rayudu,5,5.3,11,0.16666666666666666
1178404,CA Lynn,82,82.0,51,0.0
1178404,F du Plessis,24,24.0,16,0.0
1178404,KD Karthik,18,23.4,14,0.8
1178404,KM Jadhav,20,23.0,12,0.8333333333333334
1178404,MS Dhoni,16,19.900000000000002,13,1.0769230769230769
1178404,N Rana,21,21.0,18,0.0
1178404,PP Chawla,4,6.4,5,2.0
1178404,RA Jadeja,31,56.4,17,2.6666666666666665
1178404,RV Uthappa,0,0.0,1,0.0
1178404,SK Raina,58,69.3,42,0.6904761904761905
1178404,SP Narine,2,2.0,7,0.0
1178404,SR Watson,6,6.0,7,0.0
1178404,Shubman Gill,15,23.700000000000003,20,1.95
1178405,AR Patel,14,22.400000000000002,11,2.0
1178405,Abhishek Sharma,2,4.0,3,3.0
1178405,B Kumar,2,4.0,4,3.0
1178405,C Munro,40,40.0,24,0.0
1178405,CH Morris,4,5.800000000000001,8,1.75
1178405,DA Warner,51,58.2,47,0.44680851063829785
1178405,DJ Hooda,3,6.0,4,3.0
1178405,JM Bairstow,41,41.0,31,0.0
1178405,K Rabada,2,3.2,2,2.0
1178405,KK Ahmed,0,0.0,1,3.0
1178405,KMA Paul,7,11.200000000000001,4,2.0
1178405,KS Williamson,3,3.0,8,0.375
1178405,PP Shaw,4,4.0,5,0.0
1178405,RK Bhui,7,9.1,12,1.0769230769230769
1178405,RR Pant,23,23.3,19,0.15789473684210525
1178405,Rashid Khan,0,0.0,1,3.0
1178405,S Dhawan,7,7.0,8,0.0
1178405,SS Iyer,45,45.6,40,0.0975609756097561
1178405,Sandeep Sharma,1,2.0,1,3.0
1178405,V Shankar,1,1.6,2,2.5
1178406,AB de Villiers,75,83.7,51,0.2549019607843137
1178406,AD Nath,2,2.6,3,1.3333333333333333
1178406,HH Pandya,37,62.0,16,2.210526315789474
1178406,Ishan Kishan,21,21.0,9,0.0
1178406,KH Pandya,11,12.8,21,0.5
1178406,MM Ali,50,56.0,32,0.3125
1178406,MP Stoinis,0,0.0,2,1.0
1178406,P Negi,0,0.0,2,2.0
1178406,PA Patel,28,28.0,20,0.0
1178406,Q de Kock,40,40.0,26,0.0
1178406,RG Sharma,28,28.0,19,0.0
1178406,SA Yadav,29,30.5,23,0.34782608695652173
1178406,UT Yadav,0,0.0,1,2.0
1178406,V Kohli,8,8.0,9,0.0
1178407,AJ Turner,0,0.0,1,2.0
1178407,AM Rahane,26,38.4,21,1.7142857142857142
1178407,CH Gayle,30,30.0,22,0.0
1178407,DA Miller,40,43.0,27,0.35714285714285715
1178407,JC Archer,1,1.6,3,2.3333333333333335
1178407,JC Buttler,23,29.900000000000002,17,1.0
1178407,KL Rahul,52,54.1,47,0.19148936170212766
1178407,MA Agarwal,26,26.0,12,0.0
1178407,Mandeep Singh,0,0.0,2,1.5
1178407,Mujeeb Ur Rahman,0,0.0,1,2.0
1178407,N Pooran,5,6.5,6,1.0
1178407,R Ashwin,17,27.200000000000003,4,2.0
1178407,RA Tripathi,50,63.800000000000004,45,1.0434782608695652
1178407,S Gopal,0,0.0,1,3.0
1178407,STR Binny,33,66.0,11,3.0
1178407,SV Samson,27,31.8,21,0.7272727272727273
1178408,AT Rayudu,25,35.800000000000004,21,1.1428571428571428
1178408,DA Warner,50,50.0,25,0.0
1178408,DJ Hooda,13,15.7,16,0.375
1178408,F du Plessis,45,45.0,31,0.0
1178408,JM Bairstow,61,64.0,44,0.15217391304347827
1178408,KM Jadhav,1,1.0,2,0.0
1178408,KS Williamson,3,3.0,5,0.0
1178408,RA Jadeja,10,15.700000000000001,20,1.9090909090909092
1178408,SK Raina,13,13.0,13,0.0
1178408,SR Watson,31,31.0,29,0.0
1178408,SW Billings,0,0.0,4,0.2
1178408,V Shankar,7,7.0,11,0.0
1178409,A Mishra,6,12.0,8,3.0
1178409,AR Patel,26,44.2,23,1.7916666666666667
1178409,BCJ Cutting,2,2.0,4,0.0
1178409,C Munro,3,3.6,9,0.8
1178409,CH Morris,11,21.6,9,2.7777777777777777
1178409,HH Pandya,32,41.6,15,1.0666666666666667
1178409,K Rabada,9,18.0,8,3.0
1178409,KH Pandya,37,47.800000000000004,26,0.7241379310344828
1178409,PP Shaw,20,21.8,24,0.2916666666666667
1178409,Q de Kock,35,35.0,27,0.0
1178409,RG Sharma,30,30.0,22,0.0
1178409,RR Pant,7,9.1,11,1.0909090909090908
1178409,S Dhawan,35,35.0,22,0.0
1178409,SA Yadav,26,26.0,27,0.037037037037037035
1178409,SS Iyer,3,3.9000000000000004,6,1.0
1178410,AD Nath,13,13.0,15,0.0
1178410,AD Russell,65,95.00000000000001,25,1.6
1178410,CA Lynn,1,1.3,2,1.0
1178410,MM Ali,66,73.8,28,0.2413793103448276
1178410,MP Stoinis,17,22.1,8,1.0
1178410,N Rana,85,126.10000000000001,46,1.3695652173913044
1178410,PA Patel,11,11.0,11,0.0
1178410,RV Uthappa,9,11.700000000000001,20,1.0
1178410,SP Narine,18,23.4,16,1.0
1178410,Shubman Gill,9,11.700000000000001,11,1.0
1178410,V Kohli,100,113.5,58,0.27586206896551724
1178411,AJ Turner,0,0.0,1,2.0
1178411,AM Rahane,12,12.0,12,0.0
1178411,BA Stokes,0,0.0,2,0.0
1178411,BCJ Cutting,13,19.0,9,1.3333333333333333
1178411,HH Pandya,23,29.6,15,0.9411764705882353
1178411,KA Pollard,10,13.0,7,0.8571428571428571
1178411,KH Pandya,2,3.2,2,2.0
1178411,Q de Kock,65,65.0,47,0.0
1178411,R Parag,43,45.7,29,0.20689655172413793
1178411,RG Sharma,5,5.0,7,0.0
1178411,SA Yadav,34,34.0,33,0.0
1178411,SPD Smith,59,65.0,48,0.3333333333333333
1178411,STR Binny,7,11.200000000000001,4,2.0
1178411,SV Samson,35,35.0,19,0.0
1178412,AR Patel,1,1.6,1,2.0
1178412,CA Ingram,19,24.700000000000003,9,1.0
1178412,CH Gayle,69,69.0,37,0.0
1178412,DA Miller,7,7.0,5,0.0
1178412,GC Viljoen,2,3.2,3,2.0
1178412,Harpreet Brar,20,32.0,12,2.0
1178412,KL Rahul,12,12.0,9,0.0
1178412,MA Agarwal,2,2.0,9,0.0
1178412,Mandeep Singh,30,36.6,27,0.7037037037037037
1178412,PP Shaw,13,13.0,11,0.0
1178412,R Ashwin,16,23.8,14,1.6428571428571428
1178412,RR Pant,6,6.0,7,0.125
1178412,S Dhawan,56,56.0,41,0.0
1178412,SE Rutherford,2,3.2,2,2.0
1178412,SM Curran,0,0.0,4,0.25
1178412,SS Iyer,58,64.6,49,0.38
1178413,AD Russell,15,24.000000000000004,9,2.0
1178413,CA Lynn,51,54.6,47,0.24
1178413,DA Warner,67,67.0,38,0.0
1178413,JM Bairstow,80,80.0,43,0.0
1178413,KC Cariappa,9,14.4,3,2.0
